frame,Boid,x,y,xy,yv
200,1,191.80138703358645,150.65061409908733,18.157015615876094,-8.38586810800359

200,2,134.68130708061304,137.70575925603012,1.9577278908231386,-19.90395190673182

200,3,111.01057187299617,212.551551650517,-12.482405791398907,15.6265653826697

200,4,138.58525930166962,158.06270300092862,-10.123527418635899,-17.248599728793266

200,5,196.66153771411717,224.12024100166786,0.8505412302998765,19.981906305844795

200,6,191.31660406006543,189.8433654635355,16.811127702417235,-10.834481315366224

200,7,153.00053490244966,160.78514290483582,-2.424607591833046,19.85248795555926

200,8,194.49461973144685,135.42169386960822,18.880643667234263,6.597067129484642

200,9,117.79050078204611,208.84589419434795,5.014165713971105,-19.361253631747005

200,10,136.9138992202479,177.9061236788063,-0.4116113504900668,19.995763953801507

200,11,180.80606885828797,190.45724538573134,-13.299740504286708,14.937098196056539

200,12,167.6598173561872,174.3203794554834,5.960552397140684,-19.09114494002234

200,13,136.463625868977,154.61562592952296,-10.509356432970957,-17.016269490248792

200,14,215.686164684888,166.35004794917003,19.9972484737029,-0.33174309485954484

200,15,151.68800587789372,170.3286881580151,16.757710037837633,-10.916920549667646

200,16,210.8015554753801,96.47891804931848,-20.0,4.7077039363932586e-138

200,17,147.7887289728787,171.59937128806317,8.573714923819862,18.069073368744416

200,18,214.1807033891995,205.12036232194998,16.21571073426004,-11.7068665911423

200,19,129.31881540273992,180.99978188117623,0.02878747420040067,19.9999792820225

200,20,102.22982327573393,171.35759827523117,5.086388345113744e-80,-20.0

200,21,187.4479009143139,182.71978179745034,-19.905645925364492,-1.9404278636476082

200,22,197.4748368256665,127.33522007504448,16.2827122356596,11.613495694695084

200,23,179.73018951667476,191.910097310194,4.910952452530267,-19.387690579565863

200,24,199.86248194719207,246.88650998108602,-3.742665393310722,19.646690707437585

200,25,195.39966412300598,141.46132042926723,-17.423233465215397,-9.819925438443933

200,26,218.19698910781722,160.80157790450878,19.99974773398835,-0.10045186323741005

200,27,190.3077370969094,178.8038833124453,5.590754754910395,-19.20269411490083

200,28,193.3995554716086,182.52122698146735,10.54512714846335,-16.99412526206457

200,29,137.57427575364326,125.43900613629098,-8.502548409105676,18.10267026023549

200,30,214.43140700682847,201.98409092252712,-14.699406512807442,13.561985406688583

200,31,233.3254209038449,71.59437332215104,-19.99985159065511,0.007704772397917871

200,32,203.26114531031362,132.40207119128308,-15.071811951944447,-13.146881169510298

200,33,215.76260331698023,209.62715292066414,-12.94926943032503,15.241929707909357

200,34,133.8747226015574,131.4365988992846,16.095911841983074,-11.871041318060895

200,35,205.81910976470252,236.1320265012497,1.5638532532926197,19.938765332942914

200,36,175.42696154648166,176.20459904330608,-16.50638329345544,-11.293330357761404

200,37,214.01651207125522,198.8284809171878,9.028347826027048,-17.846258306218495

200,38,188.01383741915166,195.99927347721294,-17.36181810791839,-9.928105155947799

200,39,183.32222218834892,195.860546734156,-19.248721050030504,5.43016923659959

200,40,247.78865650546834,71.84762550615892,-19.99932762283374,0.01639958370185807

200,41,164.37778816048566,165.7867731008088,-6.646396439421246,-18.863335186812765

200,42,189.770927673609,185.58295374523897,18.40299075708043,-7.831342873020709

200,43,115.27772984233465,198.88007326748607,0.24082204396032952,19.998550066020858

200,44,208.32389546364857,214.40525827809535,18.641432009936494,7.2454822212821

200,45,210.36573326431014,210.88525621067149,17.714817703062952,9.283600257833566

200,46,143.88434199379827,143.11723962666906,19.91748743468476,-1.8148537927818709

200,47,240.68745529967123,78.27604547610291,19.999953318778644,-0.004321164976150843

200,48,202.66639879518556,139.4604168933117,-19.982406575426296,-0.8387058211077432

200,49,238.7959846472304,72.58637880378043,19.98925946053887,-0.06553672399939872

200,50,197.31233584124507,145.3576144238972,19.994840294530935,0.45427039987458695

200,51,178.2438007215009,196.85809322350005,18.349494013445778,-7.955882694617716

200,52,110.28716085806383,220.79279930022028,-10.850848243460668,-16.800568216503468

200,53,187.61835391972772,188.84691637906315,-1.4718020643835117,-19.945771448687474

200,54,202.01209634464973,210.20697991933497,9.853662297570038,-17.404175916297987

200,55,212.20839108397507,209.43052207055064,11.945248837242788,-16.040917374525367

200,56,190.95795381871935,192.65939772110485,-18.95021417756421,6.394480637584607

200,57,208.03142932063028,208.54706448581408,18.089090729107106,-8.531400623234816

200,58,147.3962727061065,216.89120128940922,-10.086818561628444,17.270092394216885

200,59,229.64549019730762,78.56011828623954,19.974241780186855,-0.1014724251527367

200,60,227.47678456998815,84.32240486193355,19.998489341103703,-0.024581308704294553

200,61,188.93056112875894,185.18689186619594,19.699885257035977,3.45174171392018

200,62,247.1918528577185,176.17397863384377,19.999999927136084,0.0017072072740837003

200,63,241.7934339927443,175.8059978805408,-19.99996085926708,0.03956801466718916

200,64,185.27166275977274,148.77927978256633,-19.96842581609044,-1.1233745712329284

200,65,178.8256300316039,171.1495676251554,-19.57976893086116,4.078314432959286

200,66,142.0294056075689,152.12677871054328,-1.2040064559796442,-19.963726316846746

200,67,189.67526420025615,187.94484786225746,13.40173294383074,-14.845657752428547

200,68,235.33204224453917,76.1708955782748,19.999979207193498,-0.0028839414484104864

200,69,162.76703569103,155.09657571685352,-19.87414648934134,2.2401565392180274

200,70,149.8808385394702,221.78943106099746,14.915187021024215,-13.32430846715396

200,71,204.9275986713981,197.2514353621824,18.81599016545849,-6.779270911637138

