frame,Boid,x,y,xy,yv
200,62,49.32383873027919,42.49430938492558,-1.1843776458672166,1.611598458664574

200,63,-22.942444571136903,-18.990028289231105,0.9080794162322127,-1.7819628991130436

200,64,14.239399187721522,-39.772985350779514,1.1054703611346801,0.23989037000843705

200,65,-55.169659646764714,-42.59661356407655,-1.998114836422727,0.08681647578299596

200,66,46.95821045299296,-97.27626259173482,-0.30299128183498947,-0.1110720922880842

200,67,-54.98734020002699,-57.0615909100664,-1.1011542127619833,-1.3373792980000112

200,68,38.82804609733459,32.52317502854257,-1.3478778299728047,1.4775741455060056

200,69,49.88145589054189,45.801787143140686,-1.328813587605008,1.49474226855211

200,70,-23.777129540211654,-23.615557669546565,0.853453021776055,-1.762234343420802

200,71,55.162912985162706,5.17045977350071,1.6819331062135547,0.4595262786540548

200,72,53.312519949947905,29.895393152224493,0.19313956632572402,1.7747968626043154

200,73,75.3185204875672,31.00591868241257,-1.9782769773339621,-0.2939731296401111

200,74,30.390029500640445,27.792244561812073,-1.259890736833225,0.9429668389437934

200,75,-89.28908192445753,-51.93645488560385,1.7081056774192074,-0.5364917878091322

200,76,16.847384738823013,-42.161301786429526,1.8668348473715386,0.33411791527355705

200,77,-90.1520347504758,-48.45093228676149,1.9435788351883234,-0.4717004466904822

200,78,-44.364074499095594,-67.74505319767819,-0.4290049026770472,1.9534469006039188

200,79,63.1534930848619,-60.53889755051202,-1.8650598945199346,0.7221852877574355

200,80,1.1700000423377444,3.539596430881368,1.63379867441378,-1.0844570625872687

200,81,-52.06930419345998,-55.70102816031901,-1.1975804248858772,-1.3260431168308342

200,82,72.09002442372187,-89.10649281952224,-1.9997434667895213,-0.032032281102452535

200,83,50.26691647469452,29.424382952154975,0.709599498953995,1.8698846357688057

200,84,3.384324369511531,-51.7322065796777,1.4709332161906212,-1.355121940456694

200,85,35.280527452607785,32.005469835485776,-1.1498183775650723,1.3647366827471026

200,86,59.25677486640252,-94.77696096564019,1.5350984248630266,-1.2819800411796805

200,87,-69.613770045486,-76.78972645787861,0.08787015128028774,-0.004739601158469303

200,88,72.90729802858083,62.14181435145172,1.234224423343727,1.5737503209918164

200,89,23.850418609866914,5.693154755122275,-0.024124147661618165,-0.8270489366003374

200,90,57.05217776391717,8.437263766441152,1.6879452033680422,1.0727725716230905

200,91,74.87829327520586,63.47608800099693,-0.8703135104319707,0.6821826279887828

200,92,53.21122003258476,26.464718847232625,0.361241622693516,1.949261395157821

200,93,18.65145124929896,41.97058605217669,-0.1785978456622684,1.9920097413227669

200,94,-84.2902811410828,2.700522027755025,-1.9076891325775132,0.6006015096931198

200,95,41.57650378679737,44.201155877418415,-1.6891342338288706,1.0708994070907656

200,96,-77.39003434879533,-42.04427059006263,1.950779624882011,-0.4409748917401079

200,97,-61.95311500537985,84.07660863555702,-0.8563028784260576,-1.807414003597197

200,98,-14.793526145332796,-81.91338121039804,-1.7198085792324367,-0.5541693685234635

200,99,44.44725398321157,43.977629979360394,-1.613202130646928,1.1821924063688671

200,100,-90.06574674365189,-21.019874463005785,-0.9210489501155832,-1.7752940126894425

